dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.624070,0.640000,0.624100,0.785000,0.500000,0.000000,0.000000
0.020000,0.639970,0.640000,0.640000,0.795000,0.500000,0.000000,0.000000
0.020000,0.656070,0.640000,0.656100,0.805000,0.500000,-0.000000,0.000000
0.020000,0.672370,0.640000,0.672400,0.815000,0.500000,0.000000,0.000000
0.020000,0.688870,0.640000,0.688900,0.825000,0.500000,0.000000,0.000000
0.020000,0.705570,0.640000,0.705600,0.835000,0.500000,0.000000,0.000000
0.020000,0.722470,0.640000,0.722500,0.845000,0.500000,-0.000000,0.000000
0.020000,0.739570,0.640000,0.739600,0.855000,0.500000,0.000000,0.000000
0.020000,0.756870,0.640000,0.756900,0.865000,0.500000,-0.000000,0.000000
0.020000,0.774370,0.640000,0.774400,0.875000,0.500000,-0.000000,0.000000
0.020000,0.792070,0.640000,0.792100,0.885000,0.500000,0.000000,0.000000
0.020000,0.809970,0.640000,0.810000,0.895000,0.500000,0.000000,0.000000
0.020000,0.828070,0.640000,0.828100,0.905000,0.500000,-0.000000,0.000000
0.020000,0.846370,0.640000,0.846400,0.915000,0.500000,0.000000,0.000000
0.020000,0.864870,0.640000,0.864900,0.925000,0.500000,-0.000000,0.000000
0.020000,0.883570,0.640000,0.883600,0.935000,0.500000,0.000000,0.000000
0.020000,0.902470,0.640000,0.902500,0.945000,0.500000,-0.000000,0.000000
0.020000,0.921570,0.640000,0.921600,0.955000,0.500000,0.000000,0.000000
0.020000,0.940870,0.640000,0.940900,0.965000,0.500000,-0.000000,0.000000
0.020000,0.960370,0.640000,0.960400,0.975000,0.500000,0.000000,0.000000
0.020000,0.980070,0.640000,0.980100,0.985000,0.500000,0.000000,0.000000
0.020000,0.999970,0.640000,1.000000,0.995000,0.500000,-0.000000,0.000000
0.020000,1.019970,0.640000,1.020000,1.000000,0.250000,-12.500000,0.000000
0.020000,1.039970,0.640000,1.040000,1.000000,0.000000,-12.500000,0.000000
0.020000,1.059970,0.640000,1.060000,1.000000,-0.000000,-0.000000,0.000000
0.020000,1.079970,0.640000,1.080000,1.000000,0.000000,0.000000,0.000000
0.020000,1.099970,0.640000,1.100000,1.000000,0.000000,-0.000000,0.000000
0.020000,1.119970,0.640000,1.120000,1.000000,0.000000,0.000000,0.000000
0.020000,1.139970,0.640000,1.140000,1.000000,0.000000,0.000000,0.000000
0.020000,1.159970,0.640000,1.160000,1.000000,0.000000,0.000000,0.000000
0.020000,1.179970,0.640000,1.180000,1.000000,0.000000,0.000000,0.000000
0.020000,1.199970,0.640000,1.200000,1.000000,0.000000,0.000000,0.000000
0.020000,1.219970,0.640000,1.220000,1.000000,0.000000,0.000000,0.000000
0.020000,1.239970,0.640000,1.240000,1.000000,-0.000000,-0.000000,0.000000
0.020000,1.259970,0.640000,1.260000,1.000000,0.000000,0.000000,0.000000
0.020000,1.279970,0.640000,1.280000,1.000000,-0.000000,-0.000000,0.000000
0.020000,1.299970,0.640000,1.300000,1.000000,-0.000000,0.000000,0.000000
0.020000,1.319970,0.640000,1.320000,1.000000,0.000000,0.000000,0.000000
0.020000,1.339970,0.640000,1.340000,1.000000,-0.000000,-0.000000,0.000000
0.020000,1.359970,0.640000,1.360000,1.000000,-0.000000,0.000000,0.000000
0.020000,1.379970,0.640000,1.380000,1.000000,0.000000,0.000000,0.000000
0.020000,1.399970,0.640000,1.400000,1.000000,-0.000000,-0.000000,0.000000
0.020000,1.419970,0.640000,1.420000,1.000000,-0.000000,-0.000000,0.000000
0.020000,1.439970,0.640000,1.440000,1.000000,0.000000,0.000000,0.000000
0.020000,1.459970,0.640000,1.460000,1.000000,-0.000000,-0.000000,0.000000
0.020000,1.479970,0.640000,1.480000,1.000000,0.000000,0.000000,0.000000
0.020000,1.499970,0.640000,1.500000,1.000000,0.000000,0.000000,0.000000
0.020000,1.519970,0.640000,1.520000,1.000000,0.000000,0.000000,0.000000
0.020000,1.539970,0.640000,1.540000,1.000000,-0.000000,-0.000000,0.000000
0.020000,1.559970,0.640000,1.560000,1.000000,-0.000000,0.000000,0.000000
0.020000,1.579970,0.640000,1.580000,1.000000,0.000000,0.000000,0.000000
0.020000,1.599970,0.640000,1.600000,1.000000,-0.000000,-0.000000,0.000000
0.020000,1.619970,0.640000,1.620000,1.000000,-0.000000,0.000000,0.000000
0.020000,1.639970,0.640000,1.640000,1.000000,0.000000,0.000000,0.000000
0.020000,1.659970,0.640000,1.660000,1.000000,-0.000000,-0.000000,0.000000
0.020000,1.679970,0.640000,1.680000,1.000000,-0.000000,0.000000,0.000000
0.020000,1.699970,0.640000,1.700000,1.000000,0.000000,0.000000,0.000000
0.020000,1.719970,0.640000,1.720000,1.000000,-0.000000,-0.000000,0.000000
0.020000,1.739970,0.640000,1.740000,1.000000,-0.000000,0.000000,0.000000
0.020000,1.759970,0.640000,1.760000,1.000000,0.000000,0.000000,0.000000
0.020000,1.779970,0.640000,1.780000,1.000000,0.000000,0.000000,0.000000
0.020000,1.799970,0.640000,1.800000,1.000000,-0.000000,-0.000000,0.000000
0.020000,1.819970,0.640000,1.820000,1.000000,0.000000,0.000000,0.000000
0.020000,1.839970,0.640000,1.840000,1.000000,0.000000,0.000000,0.000000
0.020000,1.859970,0.640000,1.860000,1.000000,-0.000000,-0.000000,0.000000
0.020000,1.879970,0.640000,1.880000,1.000000,0.000000,0.000000,0.000000
0.020000,1.899970,0.640000,1.900000,1.000000,0.000000,-0.000000,0.000000
0.020000,1.919970,0.640000,1.920000,1.000000,0.000000,0.000000,0.000000
0.020000,1.939970,0.640000,1.940000,1.000000,0.000000,0.000000,0.000000
0.020000,1.959970,0.640000,1.960000,1.000000,0.000000,0.000000,0.000000
0.020000,1.979970,0.640000,1.980000,1.000000,0.000000,0.000000,0.000000
0.020000,1.999970,0.640000,2.000000,1.000000,0.000000,0.000000,0.000000
0.020000,2.019870,0.640000,2.019900,0.995008,-0.249625,-12.481250,0.000000
0.020000,2.039570,0.640000,2.039600,0.985015,-0.499625,-12.500000,0.000000
0.020000,2.059071,0.640000,2.059101,0.975015,-0.500000,-0.018750,0.000000
0.020000,2.078371,0.640000,2.078401,0.965015,-0.500000,0.000000,0.000000
0.020000,2.097471,0.640000,2.097501,0.955015,-0.500000,-0.000000,0.000000
0.020000,2.116372,0.640000,2.116402,0.945015,-0.500000,-0.000000,0.000000
0.020000,2.135072,0.640000,2.135102,0.935015,-0.500000,0.000000,0.000000
0.020000,2.153572,0.640000,2.153602,0.925015,-0.500000,-0.000000,0.000000
0.020000,2.171873,0.640000,2.171903,0.915015,-0.500000,-0.000000,0.000000
0.020000,2.189973,0.640000,2.190003,0.905015,-0.500000,0.000000,0.000000
0.020000,2.207873,0.640000,2.207903,0.895015,-0.500000,-0.000000,0.000000
0.020000,2.225573,0.640000,2.225603,0.885015,-0.500000,0.000000,0.000000
0.020000,2.243074,0.640000,2.243104,0.875015,-0.500000,0.000000,0.000000
0.020000,2.260374,0.640000,2.260404,0.865015,-0.500000,-0.000000,0.000000
0.020000,2.277474,0.640000,2.277504,0.855015,-0.500000,0.000000,0.000000
0.020000,2.294375,0.640000,2.294405,0.845015,-0.500000,0.000000,0.000000
0.020000,2.311075,0.640000,2.311105,0.835015,-0.500000,-0.000000,0.000000
0.020000,2.327575,0.640000,2.327605,0.825015,-0.500000,0.000000,0.000000
0.020000,2.343876,0.640000,2.343906,0.815015,-0.500000,0.000000,0.000000
0.020000,2.359976,0.640000,2.360006,0.805015,-0.500000,0.000000,0.000000
0.020000,2.375876,0.640000,2.375906,0.795015,-0.500000,0.000000,0.000000
0.020000,2.391576,0.640000,2.391606,0.785015,-0.500000,0.000000,0.000000
0.020000,2.407077,0.640000,2.407107,0.775015,-0.500000,-0.000000,0.000000
0.020000,2.422377,0.640000,2.422407,0.765015,-0.500000,0.000000,0.000000
0.020000,2.437477,0.640000,2.437507,0.755015,-0.500000,-0.000000,0.000000
0.020000,2.452378,0.640000,2.452408,0.745015,-0.500000,-0.000000,0.000000
0.020000,2.467078,0.640000,2.467108,0.735015,-0.500000,0.000000,0.000000
0.020000,2.481578,0.640000,2.481608,0.725015,-0.500000,0.000000,0.000000
0.020000,2.495879,0.640000,2.495909,0.715015,-0.500000,-0.000000,0.000000
0.020000,2.509979,0.640000,2.510009,0.705015,-0.500000,0.000000,0.000000
0.020000,2.523879,0.640000,2.523909,0.695015,-0.500000,0.000000,0.000000
0.020000,2.537579,0.640000,2.537609,0.685015,-0.500000,-0.000000,0.000000
0.020000,2.551080,0.640000,2.551110,0.675015,-0.500000,0.000000,0.000000
0.020000,2.564380,0.640000,2.564410,0.665015,-0.500000,-0.000000,0.000000
