dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.324185,3.155192,2.669438,1.000279,-0.909082,0.501007,5.768877
0.020000,2.341334,3.145606,2.689084,0.982302,-0.898856,0.511305,5.778091
0.020000,2.358259,3.136350,2.708375,0.964533,-0.888432,0.521160,5.787464
0.020000,2.374961,3.127420,2.727314,0.946977,-0.877824,0.530408,5.796986
0.020000,2.391441,3.118812,2.745907,0.929636,-0.867046,0.538886,5.806644
0.020000,2.407698,3.110519,2.764157,0.912513,-0.856118,0.546443,5.816425
0.020000,2.423734,3.102537,2.782070,0.895612,-0.845059,0.552932,5.826319
0.020000,2.439548,3.094861,2.799648,0.878934,-0.833894,0.558224,5.836311
0.020000,2.455141,3.087485,2.816898,0.862481,-0.822651,0.562198,5.846391
0.020000,2.470513,3.080403,2.833823,0.846254,-0.811355,0.564753,5.856545
0.020000,2.485665,3.073608,2.850428,0.830254,-0.800039,0.565800,5.866760
0.020000,2.500596,3.067096,2.866718,0.814479,-0.788734,0.565274,5.877024
0.020000,2.515306,3.060858,2.882696,0.798929,-0.777471,0.563125,5.887325
0.020000,2.529797,3.054889,2.898368,0.783604,-0.766285,0.559326,5.897651
0.020000,2.544069,3.049183,2.913738,0.768500,-0.755208,0.553868,5.907988
0.020000,2.558121,3.043732,2.928811,0.753614,-0.744272,0.546763,5.918324
0.020000,2.571954,3.038530,2.943589,0.738944,-0.733511,0.538047,5.928649
0.020000,2.585568,3.033569,2.958079,0.724485,-0.722956,0.527765,5.938949
0.020000,2.598964,3.028844,2.972284,0.710232,-0.712636,0.515987,5.949214
0.020000,2.612141,3.024347,2.986207,0.696180,-0.702580,0.502804,5.959433
0.020000,2.625100,3.020071,2.999854,0.682324,-0.692814,0.488308,5.969594
0.020000,2.637842,3.016010,3.013227,0.668657,-0.683362,0.472613,5.979687
0.020000,2.650366,3.012157,3.026330,0.655172,-0.674245,0.455844,5.989702
0.020000,2.662673,3.008504,3.039168,0.641862,-0.665483,0.438126,5.999629
0.020000,2.674762,3.005045,3.051742,0.628721,-0.657090,0.419602,6.009458
0.020000,2.686634,3.001774,3.064057,0.615739,-0.649082,0.400402,6.019182
0.020000,2.698290,2.998683,3.076115,0.602910,-0.641469,0.380678,6.028791
0.020000,2.709728,2.995767,3.087920,0.590224,-0.634258,0.360565,6.038278
0.020000,2.720950,2.993018,3.099473,0.577675,-0.627454,0.340197,6.047635
0.020000,2.731955,2.990430,3.110778,0.565254,-0.621059,0.319716,6.056854
0.020000,2.742743,2.987997,3.121837,0.552953,-0.615074,0.299242,6.065930
0.020000,2.753314,2.985713,3.132652,0.540763,-0.609496,0.278903,6.074855
0.020000,2.763669,2.983571,3.143226,0.528676,-0.604320,0.258801,6.083625
0.020000,2.773806,2.981566,3.153560,0.516685,-0.599539,0.239050,6.092234
0.020000,2.783726,2.979692,3.163655,0.504783,-0.595145,0.219737,6.100676
0.020000,2.793429,2.977943,3.173515,0.492960,-0.591126,0.200947,6.108948
0.020000,2.802914,2.976313,3.183139,0.481211,-0.587471,0.182757,6.117046
0.020000,2.812181,2.974797,3.192529,0.469527,-0.584166,0.165215,6.124966
0.020000,2.821231,2.973389,3.201687,0.457903,-0.581198,0.148402,6.132704
0.020000,2.830061,2.972084,3.210614,0.446332,-0.578551,0.132339,6.140257
0.020000,2.838673,2.970877,3.219310,0.434808,-0.576210,0.117060,6.147623
0.020000,2.847066,2.969763,3.227777,0.423325,-0.574158,0.102601,6.154801
0.020000,2.855240,2.968736,3.236014,0.411877,-0.572379,0.088977,6.161787
0.020000,2.863193,2.967794,3.244023,0.400460,-0.570855,0.076187,6.168579
0.020000,2.870926,2.966929,3.251805,0.389069,-0.569570,0.064250,6.175178
