0.000074, 0.007449, 20
0.000378, 0.015184, 20
0.000985, 0.030366, 20
0.001896, 0.045547, 20
0.003111, 0.060725, 20
0.004629, 0.075899, 20
0.006450, 0.091069, 20
0.008575, 0.106234, 20
0.011003, 0.121392, 20
0.013734, 0.136543, 20
0.016767, 0.151685, 20
0.020104, 0.166819, 20
0.023743, 0.181943, 20
0.027684, 0.197056, 20
0.031927, 0.212157, 20
0.036472, 0.227246, 20
0.041318, 0.242321, 20
0.046466, 0.257382, 20
0.051914, 0.272428, 20
0.057664, 0.287458, 20
0.063713, 0.302471, 20
0.070062, 0.317466, 20
0.076711, 0.332443, 20
0.083659, 0.347400, 20
0.090906, 0.362338, 20
0.098451, 0.377254, 20
0.106294, 0.392148, 20
0.114434, 0.407020, 20
0.122872, 0.421868, 20
0.131606, 0.436692, 20
0.140635, 0.451491, 20
0.149961, 0.466264, 20
0.159581, 0.481011, 20
0.169495, 0.495729, 20
0.179704, 0.510420, 20
0.190205, 0.525081, 20
0.201000, 0.539712, 20
0.212086, 0.554312, 20
0.223464, 0.568881, 20
0.235132, 0.583417, 20
0.247090, 0.597919, 20
0.259338, 0.612388, 20
0.271874, 0.626820, 20
0.284699, 0.641217, 20
0.297810, 0.655577, 20
0.311208, 0.669898, 20
0.324892, 0.684181, 20
0.338860, 0.698423, 20
0.353113, 0.712624, 20
0.367649, 0.726783, 20
0.382467, 0.740899, 20
0.397566, 0.754970, 20
0.412946, 0.768995, 20
0.428605, 0.782973, 20
0.444543, 0.796903, 20
0.460759, 0.810783, 20
0.477251, 0.824612, 20
0.494019, 0.838388, 20
0.511061, 0.852109, 20
0.528377, 0.865775, 20
0.545964, 0.879383, 20
0.563823, 0.892931, 20
0.581951, 0.906418, 20
0.600348, 0.919841, 20
0.619012, 0.933198, 20
0.637942, 0.946487, 20
0.657136, 0.959706, 20
0.676593, 0.972851, 20
0.696311, 0.985920, 20
0.716290, 0.998911, 20
0.736526, 1.011820, 20
0.757019, 1.024644, 20
0.777767, 1.037379, 20
0.798767, 1.050022, 20
0.820018, 1.062570, 20
0.841519, 1.075017, 20
0.863266, 1.087359, 20
0.885258, 1.099593, 20
0.907492, 1.111712, 20
0.929966, 1.123713, 20
0.952678, 1.135588, 20
0.975625, 1.147333, 20
0.998803, 1.158940, 20
1.022212, 1.170404, 20
1.045846, 1.181718, 20
1.069703, 1.192873, 20
1.093781, 1.203862, 20
1.118074, 1.214676, 20
1.142580, 1.225307, 20
1.167295, 1.235744, 20
1.192215, 1.245979, 20
1.217335, 1.256000, 20
1.242651, 1.265796, 20
1.268158, 1.275356, 20
1.293851, 1.284666, 20
1.319725, 1.293714, 20
1.345775, 1.302487, 20
1.371994, 1.310969, 20
1.398377, 1.319147, 20
1.424917, 1.327004, 20
1.451608, 1.334525, 20
1.478442, 1.341694, 20
1.505412, 1.348493, 20
1.532510, 1.354907, 20
1.559728, 1.360919, 20
1.587058, 1.366512, 20
1.614492, 1.371670, 20
1.642019, 1.376379, 20
1.669632, 1.380625, 20
1.697320, 1.384397, 20
1.725074, 1.387685, 20
1.752883, 1.390485, 20
1.780739, 1.392795, 20
1.808632, 1.394618, 20
1.836551, 1.395966, 20
1.864488, 1.396854, 20
1.892434, 1.397312, 20
1.920382, 1.397374, 20
1.948323, 1.397091, 20
1.976196, 1.393605, 20
2.003826, 1.381498, 20
2.031049, 1.361159, 20
2.057814, 1.338281, 20
2.084132, 1.315868, 20
2.110016, 1.294190, 20
2.135482, 1.273317, 20
2.160548, 1.253315, 20
2.185233, 1.234240, 20
2.209556, 1.216138, 20
2.233537, 1.199045, 20
2.257196, 1.182984, 20
2.280556, 1.167962, 20
2.303635, 1.153977, 20
2.326455, 1.141008, 20
2.349036, 1.129025, 20
2.371395, 1.117985, 20
2.393552, 1.107833, 20
2.415522, 1.098507, 20
2.437321, 1.089936, 20
2.458962, 1.082044, 20
2.480457, 1.074755, 20
2.501817, 1.067986, 20
2.523050, 1.061659, 20
2.544164, 1.055695, 20
2.565164, 1.050020, 20
2.586055, 1.044563, 20
2.606841, 1.039256, 20
2.627521, 1.034041, 20
2.648099, 1.028860, 20
2.668572, 1.023666, 20
2.688940, 1.018414, 20
2.709201, 1.013066, 20
2.729353, 1.007590, 20
2.749392, 1.001959, 20
2.769315, 0.996148, 20
2.789118, 0.990141, 20
2.808797, 0.983921, 20
2.828346, 0.977478, 20
2.847762, 0.970804, 20
2.867040, 0.963893, 20
2.886175, 0.956741, 20
2.905162, 0.949348, 20
2.923996, 0.941713, 20
2.942673, 0.933840, 20
2.961188, 0.925730, 20
2.979535, 0.917389, 20
2.997712, 0.908820, 20
3.015712, 0.900030, 20
3.033533, 0.891024, 20
3.051169, 0.881808, 20
3.068617, 0.872390, 20
3.085872, 0.862775, 20
3.102932, 0.852972, 20
3.119791, 0.842985, 20
3.136448, 0.832824, 20
3.152898, 0.822493, 20
3.169138, 0.812000, 20
3.185165, 0.801351, 20
3.200976, 0.790553, 20
3.216568, 0.779612, 20
3.231939, 0.768534, 20
3.247085, 0.757325, 20
3.262005, 0.745989, 20
3.276696, 0.734534, 20
3.291155, 0.722963, 20
3.305381, 0.711283, 20
3.319371, 0.699497, 20
3.333123, 0.687611, 20
3.346635, 0.675628, 20
3.359906, 0.663554, 20
3.372934, 0.651393, 20
3.385717, 0.639147, 20
3.398254, 0.626822, 20
3.410542, 0.614420, 20
3.422581, 0.601945, 20
3.434369, 0.589400, 20
3.445905, 0.576789, 20
3.457187, 0.564115, 20
3.468215, 0.551380, 20
3.478986, 0.538587, 20
3.489501, 0.525738, 20
3.499758, 0.512837, 20
