0.000075, 0.007463, 20
0.000373, 0.014925, 20
0.000970, 0.029851, 20
0.001866, 0.044776, 20
0.003060, 0.059701, 20
0.004552, 0.074627, 20
0.006343, 0.089552, 20
0.008433, 0.104478, 20
0.010821, 0.119403, 20
0.013507, 0.134328, 20
0.016493, 0.149254, 20
0.019776, 0.164179, 20
0.023358, 0.179104, 20
0.027239, 0.194030, 20
0.031418, 0.208955, 20
0.035896, 0.223881, 20
0.040672, 0.238806, 20
0.045746, 0.253731, 20
0.051119, 0.268657, 20
0.056791, 0.283582, 20
0.062761, 0.298507, 20
0.069030, 0.313433, 20
0.075597, 0.328358, 20
0.082463, 0.343284, 20
0.089627, 0.358209, 20
0.097090, 0.373134, 20
0.104851, 0.388060, 20
0.112910, 0.402985, 20
0.121269, 0.417910, 20
0.129925, 0.432836, 20
0.138881, 0.447761, 20
0.148134, 0.462687, 20
0.157687, 0.477612, 20
0.167537, 0.492537, 20
0.177687, 0.507463, 20
0.188134, 0.522388, 20
0.198881, 0.537313, 20
0.209925, 0.552239, 20
0.221269, 0.567164, 20
0.232910, 0.582090, 20
0.244851, 0.597015, 20
0.257090, 0.611940, 20
0.269627, 0.626866, 20
0.282463, 0.641791, 20
0.295597, 0.656716, 20
0.309030, 0.671642, 20
0.322761, 0.686567, 20
0.336791, 0.701493, 20
0.351119, 0.716418, 20
0.365746, 0.731343, 20
0.380672, 0.746269, 20
0.395896, 0.761194, 20
0.411418, 0.776119, 20
0.427239, 0.791045, 20
0.443358, 0.805970, 20
0.459776, 0.820896, 20
0.476493, 0.835821, 20
0.493507, 0.850746, 20
0.510821, 0.865672, 20
0.528433, 0.880597, 20
0.546343, 0.895522, 20
0.564552, 0.910448, 20
0.583060, 0.925373, 20
0.601866, 0.940299, 20
0.620970, 0.955224, 20
0.640373, 0.970149, 20
0.660075, 0.985075, 20
0.680075, 1.000000, 20
0.700373, 1.014925, 20
0.720970, 1.029851, 20
0.741866, 1.044776, 20
0.763060, 1.059701, 20
0.784552, 1.074627, 20
0.806343, 1.089552, 20
0.828433, 1.104478, 20
0.850821, 1.119403, 20
0.873507, 1.134328, 20
0.896493, 1.149254, 20
0.919776, 1.164179, 20
0.943358, 1.179104, 20
0.967239, 1.194030, 20
0.991418, 1.208955, 20
1.012985, 1.078370, 20
1.033107, 1.006074, 20
1.053288, 1.009039, 20
1.073511, 1.011196, 20
1.093761, 1.012484, 20
1.114018, 1.012838, 20
1.134262, 1.012192, 20
1.154471, 1.010480, 20
1.174624, 1.007634, 20
1.194696, 1.003587, 20
1.214661, 0.998280, 20
1.234495, 0.991657, 20
1.254168, 0.983677, 20
1.273654, 0.974317, 20
1.292926, 0.963578, 20
1.311956, 0.951493, 20
1.330719, 0.938142, 20
1.349192, 0.923656, 20
1.367356, 0.908235, 20
1.385200, 0.892156, 20
1.402715, 0.875786, 20
1.419907, 0.859590, 20
1.436790, 0.844127, 20
1.453391, 0.830049, 20
1.469752, 0.818078, 20
1.485932, 0.808977, 20
1.502002, 0.803506, 20
1.518049, 0.802369, 20
1.534172, 0.806159, 20
1.550478, 0.815301, 20
1.567079, 0.830017, 20
1.584085, 0.850295, 20
1.601603, 0.875899, 20
1.619730, 0.906389, 20
1.638554, 0.941164, 20
1.658144, 0.979517, 20
1.678558, 1.020691, 20
1.699836, 1.063931, 20
1.722007, 1.108525, 20
1.745084, 1.153834, 20
1.769070, 1.199310, 20
1.793960, 1.244500, 20
1.819741, 1.289048, 20
1.846394, 1.332684, 20
1.873899, 1.375214, 20
1.902229, 1.416511, 20
1.931359, 1.456499, 20
1.961262, 1.495145, 20
1.991911, 1.532448, 20
2.023279, 1.568431, 20
2.055342, 1.603134, 20
2.094514, 1.958579, 20
2.134439, 1.996269, 20
2.174439, 2.000000, 20
2.214439, 2.000000, 20
2.254439, 2.000000, 20
2.294439, 2.000000, 20
2.334439, 2.000000, 20
2.374439, 2.000000, 20
2.414439, 2.000000, 20
2.454439, 2.000000, 20
2.494439, 2.000000, 20
2.534439, 2.000000, 20
2.574439, 2.000000, 20
2.614439, 2.000000, 20
2.654439, 2.000000, 20
2.694439, 2.000000, 20
2.734439, 2.000000, 20
2.774439, 2.000000, 20
2.814439, 2.000000, 20
2.854439, 2.000000, 20
2.894439, 2.000000, 20
2.934439, 2.000000, 20
2.974439, 2.000000, 20
3.014377, 1.996877, 20
3.054115, 1.986899, 20
3.086916, 1.640095, 20
3.118400, 1.574198, 20
3.149169, 1.538428, 20
3.179196, 1.501344, 20
3.208454, 1.462920, 20
3.236917, 1.423151, 20
3.264559, 1.382066, 20
3.291353, 1.339731, 20
3.317279, 1.296266, 20
3.342316, 1.251852, 20
3.366450, 1.206745, 20
3.389676, 1.161289, 20
3.411995, 1.115918, 20
3.433418, 1.071166, 20
3.453971, 1.027657, 20
3.473693, 0.986094, 20
3.492637, 0.947225, 20
3.510874, 0.911813, 20
3.528485, 0.880575, 20
3.545568, 0.854134, 20
3.562227, 0.832959, 20
3.578574, 0.817324, 20
3.594719, 0.807275, 20
3.610772, 0.802631, 20
3.626832, 0.802995, 20
3.642988, 0.807800, 20
3.659315, 0.816356, 20
3.675873, 0.827908, 20
3.692707, 0.841690, 20
3.709846, 0.856971, 20
3.727308, 0.873088, 20
3.745097, 0.889463, 20
3.763209, 0.905616, 20
3.781633, 0.921166, 20
3.800349, 0.935821, 20
3.819337, 0.949369, 20
3.838570, 0.961667, 20
3.858023, 0.972631, 20
3.877667, 0.982218, 20
3.897475, 0.990423, 20
3.917421, 0.997266, 20
3.937476, 1.002786, 20
3.957617, 1.007036, 20
3.977819, 1.010075, 20
3.998058, 1.011968, 20
4.018314, 1.012784, 20
4.038565, 1.012589, 20
4.058794, 1.011451, 20
4.078983, 1.009432, 20
4.099115, 1.006595, 20
4.119990, 1.043773, 20
4.144218, 1.211388, 20
4.168147, 1.196463, 20
4.191778, 1.181537, 20
4.215110, 1.166612, 20
4.238144, 1.151687, 20
4.260879, 1.136761, 20
4.283316, 1.121836, 20
4.305454, 1.106911, 20
4.327294, 1.091985, 20
4.348835, 1.077060, 20
4.370078, 1.062135, 20
4.391022, 1.047209, 20
4.411668, 1.032284, 20
4.432015, 1.017358, 20
4.452064, 1.002433, 20
4.471814, 0.987508, 20
4.491265, 0.972582, 20
4.510419, 0.957657, 20
4.529273, 0.942732, 20
4.547829, 0.927806, 20
4.566087, 0.912881, 20
4.584046, 0.897955, 20
4.601707, 0.883030, 20
4.619069, 0.868105, 20
4.636132, 0.853179, 20
4.652897, 0.838254, 20
4.669364, 0.823329, 20
4.685532, 0.808403, 20
4.701402, 0.793478, 20
4.716973, 0.778552, 20
4.732245, 0.763627, 20
4.747219, 0.748702, 20
4.761895, 0.733776, 20
4.776272, 0.718851, 20
4.790350, 0.703926, 20
4.804130, 0.689000, 20
4.817612, 0.674075, 20
4.830795, 0.659149, 20
4.843679, 0.644224, 20
4.856265, 0.629299, 20
4.868553, 0.614373, 20
4.880542, 0.599448, 20
4.892232, 0.584523, 20
4.903624, 0.569597, 20
4.914717, 0.554672, 20
4.925512, 0.539746, 20
4.936009, 0.524821, 20
4.946207, 0.509896, 20
4.956106, 0.494970, 20
4.965707, 0.480045, 20
4.975009, 0.465120, 20
4.984013, 0.450194, 20
4.992719, 0.435269, 20
5.001126, 0.420343, 20
5.009234, 0.405418, 20
5.017044, 0.390493, 20
5.024555, 0.375567, 20
5.031768, 0.360642, 20
5.038682, 0.345717, 20
5.045298, 0.330791, 20
5.051615, 0.315866, 20
5.057634, 0.300940, 20
5.063355, 0.286015, 20
5.068776, 0.271090, 20
5.073900, 0.256164, 20
5.078724, 0.241239, 20
5.083251, 0.226314, 20
5.087478, 0.211388, 20
5.091408, 0.196463, 20
5.095038, 0.181537, 20
5.098371, 0.166612, 20
5.101404, 0.151687, 20
5.104140, 0.136761, 20
5.106576, 0.121836, 20
5.108715, 0.106911, 20
5.110554, 0.091985, 20
5.112095, 0.077060, 20
5.113338, 0.062135, 20
5.114282, 0.047209, 20
5.114928, 0.032284, 20
5.115275, 0.017358, 20
5.115386, 0.005556, 20
5.115398, 0.000608, 20
5.115398, 0.000000, 20
