0.000100, 0.010000, 20
0.000400, 0.015000, 20
0.000900, 0.025000, 20
0.001600, 0.035000, 20
0.002500, 0.045000, 20
0.003600, 0.055000, 20
0.004900, 0.065000, 20
0.006400, 0.075000, 20
0.008100, 0.085000, 20
0.010000, 0.095000, 20
0.012100, 0.105000, 20
0.014400, 0.115000, 20
0.016900, 0.125000, 20
0.019600, 0.135000, 20
0.022500, 0.145000, 20
0.025600, 0.155000, 20
0.028900, 0.165000, 20
0.032400, 0.175000, 20
0.036100, 0.185000, 20
0.040000, 0.195000, 20
0.044100, 0.205000, 20
0.048400, 0.215000, 20
0.052900, 0.225000, 20
0.057600, 0.235000, 20
0.062500, 0.245000, 20
0.067600, 0.255000, 20
0.072900, 0.265000, 20
0.078400, 0.275000, 20
0.084100, 0.285000, 20
0.090000, 0.295000, 20
0.096100, 0.305000, 20
0.102400, 0.315000, 20
0.108900, 0.325000, 20
0.115600, 0.335000, 20
0.122500, 0.345000, 20
0.129600, 0.355000, 20
0.136900, 0.365000, 20
0.144400, 0.375000, 20
0.152100, 0.385000, 20
0.160000, 0.395000, 20
0.168100, 0.405000, 20
0.176400, 0.415000, 20
0.184900, 0.425000, 20
0.193600, 0.435000, 20
0.202500, 0.445000, 20
0.211600, 0.455000, 20
0.220900, 0.465000, 20
0.230400, 0.475000, 20
0.240100, 0.485000, 20
0.250000, 0.495000, 20
0.260100, 0.505000, 20
0.270400, 0.515000, 20
0.280900, 0.525000, 20
0.291600, 0.535000, 20
0.302500, 0.545000, 20
0.313600, 0.555000, 20
0.324900, 0.565000, 20
0.336400, 0.575000, 20
0.348100, 0.585000, 20
0.360000, 0.595000, 20
0.372100, 0.605000, 20
0.384400, 0.615000, 20
0.396900, 0.625000, 20
0.409600, 0.635000, 20
0.422500, 0.645000, 20
0.435600, 0.655000, 20
0.448900, 0.665000, 20
0.462400, 0.675000, 20
0.476100, 0.685000, 20
0.490000, 0.695000, 20
0.504100, 0.705000, 20
0.518400, 0.715000, 20
0.532900, 0.725000, 20
0.547600, 0.735000, 20
0.562500, 0.745000, 20
0.577600, 0.755000, 20
0.592900, 0.765000, 20
0.608400, 0.775000, 20
0.624100, 0.785000, 20
0.640000, 0.795000, 20
0.656100, 0.805000, 20
0.672400, 0.815000, 20
0.688900, 0.825000, 20
0.705600, 0.835000, 20
0.722500, 0.845000, 20
0.739600, 0.855000, 20
0.756900, 0.865000, 20
0.774400, 0.875000, 20
0.792100, 0.885000, 20
0.810000, 0.895000, 20
0.828100, 0.905000, 20
0.846400, 0.915000, 20
0.864900, 0.925000, 20
0.883600, 0.935000, 20
0.902500, 0.945000, 20
0.921600, 0.955000, 20
0.940900, 0.965000, 20
0.960400, 0.975000, 20
0.980100, 0.985000, 20
1.000000, 0.995000, 20
1.020000, 1.000000, 20
1.040000, 1.000000, 20
1.060000, 1.000000, 20
1.080000, 1.000000, 20
1.100000, 1.000000, 20
1.120000, 1.000000, 20
1.140000, 1.000000, 20
1.160000, 1.000000, 20
1.180000, 1.000000, 20
1.200000, 1.000000, 20
1.220000, 1.000000, 20
1.240000, 1.000000, 20
1.260000, 1.000000, 20
1.280000, 1.000000, 20
1.300000, 1.000000, 20
1.320000, 1.000000, 20
1.340000, 1.000000, 20
1.360000, 1.000000, 20
1.380000, 1.000000, 20
1.400000, 1.000000, 20
1.420000, 1.000000, 20
1.440000, 1.000000, 20
1.460000, 1.000000, 20
1.480000, 1.000000, 20
1.500000, 1.000000, 20
1.520000, 1.000000, 20
1.540000, 1.000000, 20
1.560000, 1.000000, 20
1.580000, 1.000000, 20
1.600000, 1.000000, 20
1.620000, 1.000000, 20
1.640000, 1.000000, 20
1.660000, 1.000000, 20
1.680000, 1.000000, 20
1.700000, 1.000000, 20
1.720000, 1.000000, 20
1.740000, 1.000000, 20
1.760000, 1.000000, 20
1.780000, 1.000000, 20
1.800000, 1.000000, 20
1.820000, 1.000000, 20
1.840000, 1.000000, 20
1.860000, 1.000000, 20
1.880000, 1.000000, 20
1.900000, 1.000000, 20
1.920000, 1.000000, 20
1.940000, 1.000000, 20
1.960000, 1.000000, 20
1.980000, 1.000000, 20
2.000000, 1.000000, 20
2.019900, 0.995008, 20
2.039600, 0.985015, 20
2.059101, 0.975015, 20
2.078401, 0.965015, 20
2.097501, 0.955015, 20
2.116402, 0.945015, 20
2.135102, 0.935015, 20
2.153602, 0.925015, 20
2.171903, 0.915015, 20
2.190003, 0.905015, 20
2.207903, 0.895015, 20
2.225603, 0.885015, 20
2.243104, 0.875015, 20
2.260404, 0.865015, 20
2.277504, 0.855015, 20
2.294405, 0.845015, 20
2.311105, 0.835015, 20
2.327605, 0.825015, 20
2.343906, 0.815015, 20
2.360006, 0.805015, 20
2.375906, 0.795015, 20
2.391606, 0.785015, 20
2.407107, 0.775015, 20
2.422407, 0.765015, 20
2.437507, 0.755015, 20
2.452408, 0.745015, 20
2.467108, 0.735015, 20
2.481608, 0.725015, 20
2.495909, 0.715015, 20
2.510009, 0.705015, 20
2.523909, 0.695015, 20
2.537609, 0.685015, 20
2.551110, 0.675015, 20
2.564410, 0.665015, 20
2.577510, 0.655015, 20
2.590411, 0.645015, 20
2.603111, 0.635015, 20
2.615611, 0.625015, 20
2.627912, 0.615015, 20
2.640012, 0.605015, 20
2.651912, 0.595015, 20
2.663612, 0.585015, 20
2.675113, 0.575015, 20
2.686413, 0.565015, 20
2.697513, 0.555015, 20
2.708414, 0.545015, 20
2.719114, 0.535015, 20
2.729614, 0.525015, 20
2.739915, 0.515015, 20
2.750015, 0.505015, 20
2.759915, 0.495015, 20
2.769615, 0.485015, 20
2.779116, 0.475015, 20
2.788416, 0.465015, 20
2.797516, 0.455015, 20
2.806417, 0.445015, 20
2.815117, 0.435015, 20
2.823617, 0.425015, 20
2.831918, 0.415015, 20
2.840018, 0.405015, 20
2.847918, 0.395015, 20
2.855618, 0.385015, 20
2.863119, 0.375015, 20
2.870419, 0.365015, 20
2.877519, 0.355015, 20
2.884420, 0.345015, 20
2.891120, 0.335015, 20
2.897620, 0.325015, 20
2.903921, 0.315015, 20
2.910021, 0.305015, 20
2.915921, 0.295015, 20
2.921621, 0.285015, 20
2.927122, 0.275015, 20
2.932422, 0.265015, 20
2.937522, 0.255015, 20
2.942423, 0.245015, 20
2.947123, 0.235015, 20
2.951623, 0.225015, 20
2.955924, 0.215015, 20
2.960024, 0.205015, 20
2.963924, 0.195015, 20
2.967624, 0.185015, 20
2.971125, 0.175015, 20
2.974425, 0.165015, 20
2.977525, 0.155015, 20
2.980426, 0.145015, 20
2.983126, 0.135015, 20
2.985626, 0.125015, 20
2.987927, 0.115015, 20
2.990027, 0.105015, 20
2.991927, 0.095015, 20
2.993627, 0.085015, 20
2.995128, 0.075015, 20
2.996428, 0.065015, 20
2.997528, 0.055015, 20
2.998429, 0.045015, 20
2.999129, 0.035015, 20
2.999629, 0.025015, 20
2.999930, 0.015015, 20
3.000030, 0.005015, 20
3.000030, 0.000007, 20
3.000030, 0.000000, 20
