dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.919766,3.640000,0.919776,1.164179,0.746269,-0.000000,0.000000
0.020000,1.943348,3.640000,0.943358,1.179104,0.746269,0.000000,0.000000
0.020000,1.967229,3.640000,0.967239,1.194030,0.746269,-0.000000,0.000000
0.020000,1.991408,3.640000,0.991418,1.208955,0.746269,-0.000000,0.000000
0.020000,2.012975,3.639948,1.012985,1.078370,-6.529266,-363.776734,6.275157
0.020000,2.033095,3.639658,1.033107,1.006074,-3.614817,145.722452,6.262228
0.020000,2.053268,3.639099,1.053288,1.009039,0.148291,188.155394,6.248634
0.020000,2.073474,3.638257,1.073511,1.011196,0.107847,-2.022176,6.234332
0.020000,2.093692,3.637117,1.093761,1.012484,0.064366,-2.174068,6.219271
0.020000,2.113896,3.635664,1.114018,1.012838,0.017701,-2.333267,6.203401
0.020000,2.134062,3.633883,1.134262,1.012192,-0.032266,-2.498320,6.186666
0.020000,2.154159,3.631760,1.154471,1.010480,-0.085604,-2.666913,6.169007
0.020000,2.174159,3.629279,1.174624,1.007634,-0.142319,-2.835728,6.150361
0.020000,2.194027,3.626427,1.194696,1.003587,-0.202321,-3.000104,6.130660
0.020000,2.213728,3.623190,1.214661,0.998280,-0.265393,-3.153636,6.109836
0.020000,2.233226,3.619557,1.234495,0.991657,-0.331150,-3.287854,6.087815
0.020000,2.252480,3.615516,1.254168,0.983677,-0.398984,-3.391669,6.064521
0.020000,2.271449,3.611057,1.273654,0.974317,-0.468004,-3.450987,6.039878
0.020000,2.290092,3.606174,1.292926,0.963578,-0.536968,-3.448230,6.013810
0.020000,2.308365,3.600860,1.311956,0.951493,-0.604211,-3.362124,5.986241
0.020000,2.326225,3.595112,1.330719,0.938142,-0.667564,-3.167646,5.957102
0.020000,2.343633,3.588929,1.349192,0.923656,-0.724295,-2.836574,5.926328
0.020000,2.360549,3.582311,1.367356,0.908235,-0.771068,-2.338669,5.893869
0.020000,2.376941,3.575261,1.385200,0.892156,-0.803947,-1.643941,5.859688
0.020000,2.392779,3.567780,1.402715,0.875786,-0.818470,-0.726140,5.823768
0.020000,2.408043,3.559872,1.419907,0.859590,-0.809823,0.432366,5.786120
0.020000,2.422723,3.551534,1.436790,0.844127,-0.773134,1.834452,5.746783
0.020000,2.436817,3.542762,1.453391,0.830049,-0.703903,3.461545,5.705836
0.020000,2.450336,3.533545,1.469752,0.818078,-0.598554,5.267464,5.663394
0.020000,2.463299,3.523863,1.485932,0.808977,-0.455060,7.174662,5.619618
0.020000,2.475734,3.513684,1.502002,0.803506,-0.273562,9.074911,5.574709
0.020000,2.487678,3.502967,1.518049,0.802369,-0.056838,10.836190,5.528907
