dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.953196,4.357728,0.953302,1.230186,0.889795,0.298142,6.250776
0.020000,0.978143,4.356880,0.978264,1.248106,0.896035,0.312023,6.247651
0.020000,1.003449,4.355939,1.003587,1.266158,0.902571,0.326773,6.244350
0.020000,1.029115,4.354898,1.029274,1.284346,0.909419,0.342429,6.240867
0.020000,1.055143,4.353748,1.055328,1.302678,0.916601,0.359071,6.237192
0.020000,1.081536,4.352482,1.081751,1.321161,0.924135,0.376728,6.233319
0.020000,1.108296,4.351092,1.108547,1.339802,0.932045,0.395476,6.229238
0.020000,1.135425,4.349569,1.135719,1.358609,0.940352,0.415374,6.224939
0.020000,1.162927,4.347903,1.163271,1.377590,0.949081,0.436462,6.220414
0.020000,1.190803,4.346085,1.191206,1.396756,0.958258,0.458833,6.215651
0.020000,1.219056,4.344103,1.219528,1.416114,0.967908,0.482514,6.210641
0.020000,1.247688,4.341947,1.248242,1.435675,0.978060,0.507577,6.205372
0.020000,1.276703,4.339605,1.277351,1.455450,0.988741,0.534077,6.199831
0.020000,1.306102,4.337063,1.306860,1.475449,0.999982,0.562042,6.194008
0.020000,1.335888,4.334308,1.336773,1.495686,1.011813,0.591539,6.187887
0.020000,1.366065,4.331326,1.367097,1.516171,1.024264,0.622571,6.181457
0.020000,1.396634,4.328102,1.397835,1.536918,1.037367,0.655157,6.174701
0.020000,1.427597,4.324619,1.428994,1.557941,1.051153,0.689300,6.167605
0.020000,1.458958,4.320860,1.460579,1.579254,1.065653,0.724956,6.160153
0.020000,1.490718,4.316807,1.492597,1.600872,1.080894,0.762074,6.152327
0.020000,1.522879,4.312441,1.525053,1.622810,1.096905,0.800527,6.144110
0.020000,1.555443,4.307740,1.557954,1.645085,1.113709,0.840214,6.135483
0.020000,1.588412,4.302683,1.591309,1.667711,1.131326,0.880879,6.126427
0.020000,1.621786,4.297246,1.625123,1.690707,1.149771,0.922250,6.116921
0.020000,1.655566,4.291405,1.659405,1.714088,1.169052,0.964002,6.106944
0.020000,1.689753,4.285133,1.694162,1.737871,1.189163,1.005583,6.096473
0.020000,1.724346,4.278402,1.729403,1.762073,1.210093,1.046474,6.085485
0.020000,1.759343,4.271183,1.765138,1.786709,1.231810,1.085881,6.073956
0.020000,1.794743,4.263443,1.801374,1.811794,1.254268,1.122903,6.061861
0.020000,1.830542,4.255151,1.838120,1.837342,1.277397,1.156425,6.049175
0.020000,1.866735,4.246270,1.875388,1.863364,1.301099,1.185107,6.035870
0.020000,1.903318,4.236763,1.913185,1.889869,1.325246,1.207336,6.021920
0.020000,1.940281,4.226591,1.951522,1.916863,1.349671,1.221249,6.007298
0.020000,1.977616,4.215713,1.990409,1.944346,1.374164,1.224656,5.991977
0.020000,2.015309,4.204087,2.029856,1.972315,1.398465,1.215045,5.975930
0.020000,2.053348,4.191666,2.069871,2.000760,1.422257,1.189588,5.959130
0.020000,2.091714,4.178405,2.110464,2.029663,1.445159,1.145131,5.941552
0.020000,2.130387,4.164254,2.151644,2.058998,1.466724,1.078254,5.923171
0.020000,2.169341,4.149165,2.193418,2.088726,1.486431,0.985330,5.903967
0.020000,2.208547,4.133085,2.235794,2.118800,1.503683,0.862626,5.883919
0.020000,2.247891,4.116002,2.278687,2.144629,1.291419,-10.613191,5.863057
0.020000,2.287093,4.097982,2.321832,2.157227,0.629911,-33.075400,5.841509
0.020000,2.325873,4.079121,2.364956,2.156207,-0.050988,-34.044975,5.819423
0.020000,2.364109,4.059458,2.407951,2.149783,-0.321211,-13.511161,5.796881
0.020000,2.401758,4.039000,2.450799,2.142397,-0.369290,-2.403950,5.773922
0.020000,2.438782,4.017758,2.493485,2.134277,-0.405994,-1.835183,5.750585
0.020000,2.475145,3.995743,2.535992,2.125352,-0.446255,-2.013071,5.726917
0.020000,2.510807,3.972974,2.578303,2.115557,-0.489757,-2.175105,5.702965
0.020000,2.545733,3.949474,2.620400,2.104835,-0.536089,-2.316564,5.678782
0.020000,2.579888,3.925267,2.662263,2.093140,-0.584750,-2.433083,5.654420
0.020000,2.613238,3.900386,2.703871,2.080437,-0.635169,-2.520910,5.629936
0.020000,2.645751,3.874864,2.745205,2.066702,-0.686711,-2.577113,5.605388
0.020000,2.677400,3.848739,2.786244,2.051928,-0.738705,-2.599734,5.580833
0.020000,2.708160,3.822053,2.826966,2.036119,-0.790465,-2.587983,5.556328
0.020000,2.738010,3.794850,2.867352,2.019293,-0.841308,-2.542155,5.531931
0.020000,2.766932,3.767175,2.907382,2.001481,-0.890584,-2.463791,5.507695
0.020000,2.794913,3.739076,2.947036,1.982727,-0.937692,-2.355400,5.483674
0.020000,2.821944,3.710602,2.986298,1.963085,-0.982101,-2.220441,5.459916
0.020000,2.848021,3.681801,3.025150,1.942618,-1.023361,-2.063027,5.436468
0.020000,2.873143,3.652722,3.063578,1.921396,-1.061117,-1.887794,5.413372
0.020000,2.897314,3.623413,3.101568,1.899494,-1.095108,-1.699532,5.390664
0.020000,2.920540,3.593921,3.139108,1.876990,-1.125170,-1.503103,5.368379
0.020000,2.942834,3.564292,3.176187,1.853966,-1.151231,-1.303039,5.346546
0.020000,2.964209,3.534570,3.212797,1.830500,-1.173304,-1.103685,5.325189
0.020000,2.984681,3.504796,3.248931,1.806670,-1.191478,-0.908676,5.304328
0.020000,3.004271,3.475009,3.284582,1.782552,-1.205903,-0.721242,5.283980
0.020000,3.022999,3.445247,3.319746,1.758216,-1.216780,-0.543872,5.264156
0.020000,3.040889,3.415544,3.354421,1.733729,-1.224350,-0.378498,5.244865
0.020000,3.057965,3.385932,3.388604,1.709152,-1.228880,-0.226503,5.226111
0.020000,3.074253,3.356440,3.422294,1.684539,-1.230653,-0.088640,5.207898
0.020000,3.089779,3.327095,3.455493,1.659939,-1.229958,0.034774,5.190223
0.020000,3.104570,3.297923,3.488201,1.635398,-1.227083,0.143734,5.173085
0.020000,3.118653,3.268944,3.520420,1.610952,-1.222310,0.238645,5.156476
0.020000,3.132054,3.240181,3.552153,1.586633,-1.215906,0.320185,5.140392
0.020000,3.144802,3.211650,3.583402,1.562471,-1.208125,0.389056,5.124822
0.020000,3.156923,3.183368,3.614172,1.538487,-1.199199,0.446299,5.109757
0.020000,3.168442,3.155349,3.644466,1.514700,-1.189342,0.492840,5.095185
0.020000,3.179385,3.127607,3.674289,1.491125,-1.178749,0.529687,5.081096
0.020000,3.189778,3.100153,3.703644,1.467773,-1.167590,0.557961,5.067477
0.020000,3.199644,3.072996,3.732537,1.444653,-1.156019,0.578525,5.054314
0.020000,3.209008,3.046147,3.760972,1.421770,-1.144170,0.592426,5.041595
0.020000,3.217891,3.019612,3.788955,1.399126,-1.132160,0.600533,5.029307
0.020000,3.226316,2.993398,3.816489,1.376725,-1.120089,0.603565,5.017435
0.020000,3.234304,2.967511,3.843581,1.354564,-1.108040,0.602440,5.005967
0.020000,3.241874,2.941956,3.870234,1.332642,-1.096086,0.597698,4.994889
0.020000,3.249048,2.916737,3.896453,1.310956,-1.084286,0.589977,4.984188
0.020000,3.255843,2.891858,3.922243,1.289503,-1.072690,0.579807,4.973852
0.020000,3.262277,2.867323,3.947608,1.268276,-1.061335,0.567732,4.963867
0.020000,3.268367,2.843132,3.972554,1.247271,-1.050256,0.553992,4.954221
